timestamp,pm25,pm10,no2,o3,co,regime
2023-04-16T23:00,26.2,37.7,72.9,37.0,388.0,moderate
2023-04-17T00:00,22.1,31.9,83.4,5.0,347.0,moderate
2023-04-17T01:00,18.8,27.2,78.7,6.0,346.0,moderate
2023-04-17T02:00,15.1,22.0,71.9,6.0,345.0,moderate
2023-04-17T03:00,13.1,19.2,63.0,8.0,336.0,moderate
2023-04-17T04:00,11.9,17.4,57.7,10.0,318.0,good
2023-04-17T05:00,10.9,15.9,52.6,12.0,294.0,good
2023-04-17T06:00,10.2,15.1,45.5,16.0,263.0,good
2023-04-17T07:00,10.0,14.8,38.4,22.0,243.0,good
2023-04-17T08:00,9.9,14.7,30.6,30.0,225.0,good
2023-04-17T09:00,10.2,15.2,24.2,38.0,212.0,good
2023-04-17T10:00,8.4,12.5,25.0,39.0,213.0,good
2023-04-17T11:00,6.7,10.0,29.0,38.0,222.0,good
2023-04-17T12:00,8.1,12.0,24.7,39.0,176.0,good
2023-04-17T13:00,9.4,14.1,30.9,34.0,197.0,good
2023-04-17T14:00,11.6,17.7,39.5,26.0,227.0,good
2023-04-17T15:00,14.4,21.8,46.9,22.0,262.0,moderate
2023-04-17T16:00,18.9,28.1,45.6,27.0,281.0,moderate
2023-04-17T17:00,20.0,29.3,40.8,36.0,296.0,moderate
2023-04-17T18:00,21.8,31.5,33.2,52.0,298.0,moderate
2023-04-17T19:00,17.1,24.5,25.6,69.0,271.0,moderate
2023-04-17T20:00,16.0,22.9,16.7,90.0,228.0,moderate
2023-04-17T21:00,14.2,20.3,13.6,102.0,191.0,moderate
2023-04-17T22:00,15.9,22.8,25.2,88.0,200.0,moderate
2023-04-17T23:00,15.3,21.9,44.1,62.0,226.0,moderate
2023-04-18T00:00,10.9,15.5,59.5,37.0,257.0,good
2023-04-18T01:00,9.0,12.9,49.9,45.0,240.0,good
2023-04-18T02:00,6.6,9.4,36.2,56.0,215.0,good
2023-04-18T03:00,5.9,8.5,21.7,67.0,189.0,good
2023-04-18T04:00,6.1,8.7,18.3,68.0,182.0,good
2023-04-18T05:00,6.4,9.2,18.3,67.0,181.0,good
2023-04-18T06:00,7.1,10.2,17.8,65.0,177.0,good
2023-04-18T07:00,8.0,11.5,14.3,67.0,167.0,good
2023-04-18T08:00,8.7,12.4,9.9,71.0,154.0,good
2023-04-18T09:00,8.3,11.9,5.9,73.0,142.0,good
2023-04-18T10:00,7.5,10.7,6.1,70.0,140.0,good
2023-04-18T11:00,6.9,9.9,7.9,65.0,143.0,good
2023-04-18T12:00,9.3,13.3,14.8,54.0,161.0,good
2023-04-18T13:00,10.5,15.1,13.7,57.0,157.0,good
2023-04-18T14:00,10.6,15.1,12.1,62.0,153.0,good
2023-04-18T15:00,11.2,16.1,10.3,68.0,148.0,good
2023-04-18T16:00,11.1,15.9,9.6,72.0,149.0,good
2023-04-18T17:00,12.5,17.9,9.2,75.0,151.0,moderate
2023-04-18T18:00,11.4,16.2,9.0,78.0,153.0,good
2023-04-18T19:00,9.7,13.9,8.6,80.0,151.0,good
2023-04-18T20:00,7.9,11.3,8.2,81.0,148.0,good
2023-04-18T21:00,6.8,9.7,10.0,78.0,147.0,good
2023-04-18T22:00,6.1,8.7,15.1,70.0,152.0,good
2023-04-18T23:00,6.1,8.7,22.2,59.0,161.0,good
2023-04-19T00:00,10.6,15.1,34.3,42.0,173.0,good
2023-04-19T01:00,10.5,15.1,31.8,44.0,172.0,good
2023-04-19T02:00,10.5,15.0,28.2,48.0,170.0,good
2023-04-19T03:00,10.2,14.5,23.0,53.0,164.0,good
2023-04-19T04:00,9.3,13.3,18.7,57.0,152.0,good
2023-04-19T05:00,8.3,11.8,14.0,62.0,135.0,good
2023-04-19T06:00,7.7,11.0,9.8,65.0,121.0,good
2023-04-19T07:00,8.0,11.5,9.6,64.0,123.0,good
2023-04-19T08:00,8.6,12.2,11.0,61.0,131.0,good
2023-04-19T09:00,9.1,13.0,13.2,56.0,143.0,good
2023-04-19T10:00,9.7,13.9,14.9,52.0,153.0,good
2023-04-19T11:00,10.0,14.3,16.8,48.0,165.0,good
2023-04-19T12:00,8.5,12.2,18.5,49.0,181.0,good
2023-04-19T13:00,8.9,12.7,16.1,54.0,172.0,good
2023-04-19T14:00,7.1,10.1,12.6,62.0,158.0,good
2023-04-19T15:00,6.8,9.6,8.8,72.0,144.0,good
2023-04-19T16:00,7.0,10.0,7.3,78.0,140.0,good
2023-04-19T17:00,7.2,10.2,6.4,82.0,138.0,good
2023-04-19T18:00,7.6,10.9,6.2,87.0,139.0,good
2023-04-19T19:00,7.7,11.0,5.1,91.0,132.0,good
2023-04-19T20:00,7.6,10.9,4.2,94.0,124.0,good
2023-04-19T21:00,7.6,10.8,10.8,88.0,148.0,good
2023-04-19T22:00,7.8,11.1,28.2,67.0,214.0,good
2023-04-19T23:00,9.2,13.2,52.3,38.0,308.0,good
2023-04-20T00:00,26.8,39.0,92.0,0.0,504.0,moderate
2023-04-20T01:00,31.0,45.8,91.6,0.0,635.0,moderate
2023-04-20T02:00,33.8,50.2,90.9,0.0,818.0,moderate
2023-04-20T03:00,37.6,55.5,89.3,0.0,948.0,unhealthy_sensitive
2023-04-20T04:00,34.6,51.0,88.4,0.0,856.0,moderate
2023-04-20T05:00,28.3,41.8,87.2,0.0,668.0,moderate
2023-04-20T06:00,23.1,33.9,80.7,4.0,439.0,moderate
2023-04-20T07:00,20.0,29.2,68.1,14.0,344.0,moderate
2023-04-20T08:00,18.4,26.7,51.4,27.0,275.0,moderate
2023-04-20T09:00,17.6,25.5,33.1,41.0,213.0,moderate
2023-04-20T10:00,17.0,24.4,26.7,45.0,191.0,moderate
2023-04-20T11:00,17.0,24.4,23.9,46.0,190.0,moderate
2023-04-20T12:00,17.9,25.6,20.7,52.0,201.0,moderate
2023-04-20T13:00,17.1,24.4,21.5,54.0,204.0,moderate
2023-04-20T14:00,17.4,24.9,22.7,57.0,208.0,moderate
2023-04-20T15:00,18.7,26.7,24.0,62.0,215.0,moderate
2023-04-20T16:00,21.2,30.4,24.1,68.0,222.0,moderate
2023-04-20T17:00,24.2,34.6,23.9,76.0,231.0,moderate
2023-04-20T18:00,25.5,36.6,24.7,84.0,241.0,moderate
2023-04-20T19:00,26.4,37.8,25.1,89.0,242.0,moderate
2023-04-20T20:00,27.1,38.9,26.0,92.0,242.0,moderate
2023-04-20T21:00,27.3,39.2,34.1,86.0,258.0,moderate
2023-04-20T22:00,27.8,40.0,51.5,65.0,296.0,moderate
2023-04-20T23:00,28.8,41.7,74.8,34.0,349.0,moderate
2023-04-21T00:00,36.1,52.3,104.0,2.0,484.0,unhealthy_sensitive
2023-04-21T01:00,33.8,49.2,103.3,2.0,497.0,moderate
2023-04-21T02:00,31.5,46.1,102.2,1.0,514.0,moderate
2023-04-21T03:00,30.4,44.6,100.5,1.0,524.0,moderate
2023-04-21T04:00,29.7,43.8,99.0,1.0,505.0,moderate
2023-04-21T05:00,29.0,43.0,97.3,0.0,474.0,moderate
2023-04-21T06:00,29.0,43.2,94.9,0.0,449.0,moderate
2023-04-21T07:00,30.9,45.8,93.6,0.0,463.0,moderate
2023-04-21T08:00,33.9,50.2,92.3,0.0,493.0,moderate
2023-04-21T09:00,36.8,54.1,88.4,0.0,517.0,unhealthy_sensitive
2023-04-21T10:00,36.1,52.9,82.8,6.0,510.0,unhealthy_sensitive
2023-04-21T11:00,34.9,51.3,75.6,16.0,490.0,moderate
2023-04-21T12:00,34.7,50.3,58.5,31.0,422.0,moderate
2023-04-21T13:00,29.3,42.7,51.5,43.0,382.0,moderate
2023-04-21T14:00,24.2,35.7,41.4,59.0,325.0,moderate
2023-04-21T15:00,21.9,33.1,29.4,79.0,258.0,moderate
2023-04-21T16:00,21.1,32.7,23.2,89.0,226.0,moderate
2023-04-21T17:00,20.6,32.9,18.2,96.0,202.0,moderate
2023-04-21T18:00,20.3,33.1,14.3,102.0,181.0,moderate
2023-04-21T19:00,20.2,33.2,13.1,103.0,173.0,moderate
2023-04-21T20:00,19.3,31.9,13.7,101.0,171.0,moderate
2023-04-21T21:00,18.0,30.0,19.8,92.0,179.0,moderate
2023-04-21T22:00,16.8,28.0,32.5,75.0,195.0,moderate
2023-04-21T23:00,16.0,26.4,49.7,52.0,219.0,moderate
2023-04-22T00:00,13.0,22.1,74.5,23.0,263.0,moderate
2023-04-22T01:00,12.6,21.1,70.4,24.0,262.0,moderate
2023-04-22T02:00,11.6,19.3,64.4,26.0,260.0,good
2023-04-22T03:00,11.2,18.5,55.1,31.0,251.0,good
2023-04-22T04:00,10.8,17.6,47.0,37.0,234.0,good
2023-04-22T05:00,10.3,16.1,37.9,45.0,211.0,good
2023-04-22T06:00,10.3,15.9,27.4,54.0,186.0,good
2023-04-22T07:00,10.2,15.5,20.9,60.0,175.0,good
2023-04-22T08:00,10.3,15.4,15.4,67.0,168.0,good
2023-04-22T09:00,10.5,15.4,13.5,68.0,173.0,good
2023-04-22T10:00,10.7,15.5,20.0,58.0,197.0,good
2023-04-22T11:00,11.1,16.2,30.9,42.0,232.0,good
2023-04-22T12:00,10.9,16.8,28.0,64.0,234.0,good
2023-04-22T13:00,12.6,19.8,27.5,68.0,237.0,moderate
2023-04-22T14:00,13.2,21.9,26.8,74.0,241.0,moderate
2023-04-22T15:00,13.5,22.9,25.1,83.0,241.0,moderate
2023-04-22T16:00,15.5,26.1,22.2,90.0,231.0,moderate
2023-04-22T17:00,16.4,27.4,18.4,98.0,217.0,moderate
2023-04-22T18:00,17.0,28.1,16.3,103.0,205.0,moderate
2023-04-22T19:00,19.4,31.5,19.0,99.0,208.0,moderate
2023-04-22T20:00,19.8,32.2,24.0,90.0,218.0,moderate
2023-04-22T21:00,18.1,29.1,31.1,78.0,230.0,moderate
2023-04-22T22:00,14.9,23.4,36.7,71.0,235.0,moderate
2023-04-22T23:00,12.6,19.7,42.8,65.0,239.0,moderate
2023-04-23T00:00,14.1,22.0,56.6,40.0,243.0,moderate
2023-04-23T01:00,13.0,21.1,58.1,38.0,255.0,moderate
2023-04-23T02:00,11.9,19.0,60.0,36.0,271.0,good
2023-04-23T03:00,12.2,19.4,57.5,38.0,277.0,moderate
2023-04-23T04:00,12.0,19.0,47.7,49.0,256.0,moderate
2023-04-23T05:00,8.8,13.4,33.6,66.0,222.0,good
2023-04-23T06:00,5.6,8.5,17.9,83.0,184.0,good
2023-04-23T07:00,6.6,10.5,11.4,89.0,169.0,good
2023-04-23T08:00,6.5,10.2,7.4,92.0,160.0,good
2023-04-23T09:00,5.2,7.8,7.8,89.0,163.0,good
2023-04-23T10:00,6.0,8.8,15.7,77.0,184.0,good
2023-04-23T11:00,6.8,9.7,28.1,59.0,216.0,good
2023-04-23T12:00,13.3,19.5,45.0,29.0,277.0,moderate
2023-04-23T13:00,11.9,17.1,43.7,30.0,271.0,good
2023-04-23T14:00,11.6,16.6,41.8,32.0,262.0,good
2023-04-23T15:00,11.6,16.6,36.9,40.0,246.0,good
2023-04-23T16:00,12.3,17.6,29.5,54.0,227.0,moderate
2023-04-23T17:00,12.5,17.9,20.0,73.0,203.0,moderate
2023-04-23T18:00,11.8,16.9,10.5,92.0,179.0,good
2023-04-23T19:00,10.2,14.7,7.4,98.0,167.0,good
2023-04-23T20:00,10.2,14.5,6.6,99.0,160.0,good
2023-04-23T21:00,10.8,15.5,11.7,93.0,169.0,good
2023-04-23T22:00,12.7,18.2,24.6,77.0,205.0,moderate
2023-04-23T23:00,15.2,21.7,42.7,54.0,258.0,moderate
2023-04-24T00:00,21.1,30.3,57.2,24.0,305.0,moderate
2023-04-24T01:00,19.5,27.8,51.0,30.0,285.0,moderate
2023-04-24T02:00,16.1,23.0,42.1,38.0,257.0,moderate
2023-04-24T03:00,13.4,19.2,31.1,48.0,222.0,moderate
2023-04-24T04:00,11.7,16.8,25.0,52.0,204.0,good
2023-04-24T05:00,10.3,14.8,19.8,55.0,189.0,good
2023-04-24T06:00,9.5,13.5,14.4,58.0,174.0,good
2023-04-24T07:00,8.5,12.2,11.6,59.0,168.0,good
2023-04-24T08:00,8.0,11.5,9.9,59.0,166.0,good
2023-04-24T09:00,7.2,10.3,8.8,58.0,164.0,good
2023-04-24T10:00,6.7,9.6,9.1,57.0,163.0,good
2023-04-24T11:00,6.4,9.1,10.4,56.0,164.0,good
2023-04-24T12:00,9.1,13.0,14.2,53.0,169.0,good
2023-04-24T13:00,9.8,14.0,13.6,56.0,168.0,good
2023-04-24T14:00,9.7,13.9,12.8,61.0,166.0,good
2023-04-24T15:00,9.8,14.0,11.6,68.0,163.0,good
2023-04-24T16:00,9.7,13.9,10.7,73.0,159.0,good
2023-04-24T17:00,9.9,14.2,9.8,77.0,154.0,good
2023-04-24T18:00,9.6,13.8,9.0,82.0,148.0,good
2023-04-24T19:00,9.5,13.6,7.1,86.0,140.0,good
2023-04-24T20:00,7.9,11.4,5.0,90.0,131.0,good
2023-04-24T21:00,7.3,10.4,9.4,85.0,144.0,good
2023-04-24T22:00,8.2,11.7,24.6,66.0,193.0,good
2023-04-24T23:00,10.2,14.6,46.0,38.0,262.0,good
2023-04-25T00:00,24.4,34.8,66.4,19.0,501.0,moderate
2023-04-25T01:00,28.3,40.5,63.4,20.0,511.0,moderate
2023-04-25T02:00,26.5,38.0,59.1,22.0,524.0,moderate
2023-04-25T03:00,23.7,33.9,53.4,24.0,510.0,moderate
2023-04-25T04:00,21.5,30.6,50.3,25.0,450.0,moderate
2023-04-25T05:00,19.6,28.1,47.4,26.0,363.0,moderate
2023-04-25T06:00,18.4,26.3,42.3,28.0,265.0,moderate
2023-04-25T07:00,17.5,25.0,36.1,33.0,229.0,moderate
2023-04-25T08:00,16.8,23.9,28.6,38.0,209.0,moderate
2023-04-25T09:00,16.4,23.3,20.3,45.0,193.0,moderate
2023-04-25T10:00,15.3,21.9,16.7,47.0,186.0,moderate
2023-04-25T11:00,13.6,19.5,14.5,48.0,185.0,moderate
2023-04-25T12:00,8.5,12.1,13.5,47.0,201.0,good
2023-04-25T13:00,8.4,12.0,12.9,53.0,196.0,good
2023-04-25T14:00,8.9,12.7,12.0,61.0,188.0,good
2023-04-25T15:00,10.6,15.1,11.5,71.0,181.0,good
2023-04-25T16:00,12.3,17.6,12.1,75.0,181.0,moderate
2023-04-25T17:00,13.4,19.2,13.3,77.0,183.0,moderate
2023-04-25T18:00,13.7,19.6,14.8,79.0,185.0,moderate
2023-04-25T19:00,13.8,19.7,14.3,81.0,177.0,moderate
2023-04-25T20:00,12.7,18.2,13.4,81.0,167.0,moderate
2023-04-25T21:00,11.2,15.9,17.1,76.0,179.0,good
2023-04-25T22:00,10.3,14.7,27.7,62.0,226.0,good
2023-04-25T23:00,12.2,17.3,42.5,42.0,294.0,moderate
2023-04-26T00:00,21.1,30.0,67.4,16.0,442.0,moderate
2023-04-26T01:00,27.1,38.6,69.9,12.0,570.0,moderate
2023-04-26T02:00,32.8,46.8,73.4,7.0,750.0,moderate
2023-04-26T03:00,38.8,55.3,76.0,1.0,923.0,unhealthy_sensitive
2023-04-26T04:00,41.0,58.6,74.8,0.0,934.0,unhealthy_sensitive
2023-04-26T05:00,39.9,57.0,72.0,0.0,886.0,unhealthy_sensitive
2023-04-26T06:00,38.0,54.2,67.6,0.0,813.0,unhealthy_sensitive
2023-04-26T07:00,36.1,51.5,63.7,0.0,777.0,unhealthy_sensitive
2023-04-26T08:00,34.3,49.0,59.4,0.0,741.0,moderate
2023-04-26T09:00,33.5,47.8,56.6,1.0,692.0,moderate
2023-04-26T10:00,32.7,46.8,60.3,3.0,661.0,moderate
2023-04-26T11:00,32.7,46.8,66.8,7.0,632.0,moderate
2023-04-26T12:00,20.3,28.9,34.8,33.0,312.0,moderate
2023-04-26T13:00,20.7,29.6,30.1,44.0,287.0,moderate
2023-04-26T14:00,18.2,26.0,23.4,60.0,252.0,moderate
2023-04-26T15:00,15.7,22.5,16.4,79.0,215.0,moderate
2023-04-26T16:00,15.8,22.6,14.5,88.0,207.0,moderate
2023-04-26T17:00,16.4,23.5,14.2,94.0,209.0,moderate
2023-04-26T18:00,16.8,24.2,15.5,98.0,214.0,moderate
2023-04-26T19:00,16.5,24.0,16.9,97.0,213.0,moderate
2023-04-26T20:00,16.4,24.0,19.1,93.0,213.0,moderate
2023-04-26T21:00,16.6,24.7,25.4,83.0,220.0,moderate
2023-04-26T22:00,17.5,26.4,35.2,70.0,236.0,moderate
2023-04-26T23:00,15.7,24.2,47.8,53.0,259.0,moderate
2023-04-27T00:00,31.2,46.4,68.8,30.0,323.0,moderate
2023-04-27T01:00,24.9,37.5,64.0,34.0,313.0,moderate
2023-04-27T02:00,21.3,32.2,57.2,40.0,298.0,moderate
2023-04-27T03:00,20.1,30.5,48.7,47.0,279.0,moderate
2023-04-27T04:00,19.7,30.2,44.6,50.0,268.0,moderate
2023-04-27T05:00,19.1,29.3,41.2,52.0,257.0,moderate
2023-04-27T06:00,20.0,30.7,35.1,59.0,240.0,moderate
2023-04-27T07:00,20.8,32.4,26.9,71.0,221.0,moderate
2023-04-27T08:00,19.3,30.0,17.0,86.0,199.0,moderate
2023-04-27T09:00,18.9,29.0,7.8,100.0,178.0,moderate
2023-04-27T10:00,17.9,27.6,7.1,101.0,175.0,moderate
2023-04-27T11:00,17.9,27.8,9.6,96.0,179.0,moderate
2023-04-27T12:00,35.0,51.5,49.2,25.0,408.0,unhealthy_sensitive
2023-04-27T13:00,27.4,40.9,42.0,41.0,360.0,moderate
2023-04-27T14:00,25.1,37.0,31.8,64.0,291.0,moderate
2023-04-27T15:00,23.7,34.8,21.4,89.0,221.0,moderate
2023-04-27T16:00,22.2,32.7,19.5,96.0,208.0,moderate
2023-04-27T17:00,22.2,32.7,20.3,98.0,213.0,moderate
2023-04-27T18:00,21.7,32.2,22.3,97.0,221.0,moderate
2023-04-27T19:00,21.1,31.8,22.1,97.0,216.0,moderate
2023-04-27T20:00,19.2,29.6,21.9,96.0,210.0,moderate
2023-04-27T21:00,17.7,28.1,26.3,88.0,212.0,moderate
2023-04-27T22:00,16.6,27.0,37.1,73.0,229.0,moderate
2023-04-27T23:00,16.6,27.0,51.9,53.0,255.0,moderate
2023-04-28T00:00,22.1,34.3,89.3,16.0,336.0,moderate
2023-04-28T01:00,21.2,33.2,90.4,13.0,358.0,moderate
2023-04-28T02:00,20.0,30.6,91.8,8.0,389.0,moderate
2023-04-28T03:00,20.0,30.3,90.8,5.0,411.0,moderate
2023-04-28T04:00,20.0,30.3,86.7,6.0,397.0,moderate
2023-04-28T05:00,19.3,28.9,80.5,9.0,368.0,moderate
2023-04-28T06:00,18.5,27.6,69.2,17.0,322.0,moderate
2023-04-28T07:00,17.9,26.7,56.5,28.0,285.0,moderate
2023-04-28T08:00,16.4,24.6,41.2,42.0,243.0,moderate
2023-04-28T09:00,16.2,24.2,25.9,55.0,202.0,moderate
2023-04-28T10:00,16.7,24.7,22.5,56.0,192.0,moderate
2023-04-28T11:00,14.7,21.8,23.3,53.0,193.0,moderate
2023-04-28T12:00,13.9,21.1,24.8,51.0,201.0,moderate
2023-04-28T13:00,13.6,20.8,27.3,50.0,207.0,moderate
2023-04-28T14:00,14.3,22.0,30.9,48.0,216.0,moderate
2023-04-28T15:00,15.5,23.9,32.9,50.0,220.0,moderate
2023-04-28T16:00,16.6,25.4,29.6,58.0,210.0,moderate
2023-04-28T17:00,17.1,26.1,23.8,69.0,194.0,moderate
2023-04-28T18:00,16.1,24.7,18.8,79.0,177.0,moderate
2023-04-28T19:00,15.4,23.9,19.9,79.0,174.0,moderate
2023-04-28T20:00,13.5,21.8,23.3,75.0,176.0,moderate
2023-04-28T21:00,12.3,20.2,28.5,70.0,181.0,moderate
2023-04-28T22:00,10.9,18.2,32.9,66.0,187.0,good
2023-04-28T23:00,9.9,16.6,37.7,63.0,195.0,good
2023-04-29T00:00,13.5,20.9,40.1,64.0,209.0,moderate
2023-04-29T01:00,13.8,21.3,36.1,68.0,206.0,moderate
2023-04-29T02:00,13.6,21.1,30.3,74.0,202.0,moderate
2023-04-29T03:00,12.9,20.3,22.6,81.0,193.0,moderate
2023-04-29T04:00,11.7,18.3,17.4,86.0,181.0,good
2023-04-29T05:00,10.3,16.4,12.3,90.0,165.0,good
2023-04-29T06:00,9.3,15.0,7.0,94.0,150.0,good
2023-04-29T07:00,8.9,14.3,4.5,96.0,146.0,good
2023-04-29T08:00,8.5,13.6,3.0,97.0,146.0,good
2023-04-29T09:00,8.4,13.5,3.2,96.0,150.0,good
2023-04-29T10:00,8.2,13.2,5.8,93.0,156.0,good
2023-04-29T11:00,8.1,13.1,10.1,89.0,164.0,good
2023-04-29T12:00,7.4,11.6,18.3,73.0,177.0,good
2023-04-29T13:00,8.8,14.1,21.0,68.0,182.0,good
2023-04-29T14:00,10.4,16.5,24.9,62.0,190.0,good
2023-04-29T15:00,11.7,18.5,28.6,56.0,197.0,good
2023-04-29T16:00,13.9,21.7,28.5,56.0,196.0,moderate
2023-04-29T17:00,15.5,24.0,27.0,59.0,193.0,moderate
2023-04-29T18:00,17.0,26.6,25.7,62.0,188.0,moderate
2023-04-29T19:00,15.1,23.9,25.5,63.0,185.0,moderate
2023-04-29T20:00,13.6,21.7,25.6,64.0,182.0,moderate
2023-04-29T21:00,11.8,19.0,29.5,61.0,185.0,good
2023-04-29T22:00,10.3,16.6,38.0,53.0,197.0,good
2023-04-29T23:00,10.7,17.4,49.5,43.0,215.0,good
2023-04-30T00:00,9.3,14.5,66.3,25.0,266.0,good
2023-04-30T01:00,9.1,14.0,64.6,27.0,274.0,good
2023-04-30T02:00,8.8,13.6,62.3,30.0,286.0,good
2023-04-30T03:00,8.7,13.3,58.4,33.0,293.0,good
2023-04-30T04:00,8.8,13.4,55.2,34.0,285.0,good
2023-04-30T05:00,9.0,13.7,51.6,35.0,270.0,good
2023-04-30T06:00,9.6,14.6,46.1,37.0,251.0,good
2023-04-30T07:00,10.2,15.5,40.1,41.0,239.0,good
2023-04-30T08:00,10.4,15.8,33.2,45.0,227.0,good
2023-04-30T09:00,10.6,15.8,28.0,48.0,219.0,good
2023-04-30T10:00,10.9,16.2,30.3,44.0,222.0,good
2023-04-30T11:00,10.6,15.8,35.9,37.0,231.0,good
2023-04-30T12:00,8.6,12.8,36.3,37.0,217.0,good
2023-04-30T13:00,8.2,12.0,38.9,34.0,229.0,good
2023-04-30T14:00,9.7,14.1,42.6,31.0,245.0,good
2023-04-30T15:00,11.6,16.8,45.2,29.0,257.0,good
2023-04-30T16:00,13.3,19.0,42.9,33.0,248.0,moderate
2023-04-30T17:00,13.4,19.2,38.5,40.0,230.0,moderate
2023-04-30T18:00,12.7,18.2,35.4,46.0,213.0,moderate
2023-04-30T19:00,9.5,13.6,37.6,45.0,212.0,good
2023-04-30T20:00,9.6,13.9,42.1,40.0,216.0,good
2023-04-30T21:00,10.8,15.8,49.8,32.0,232.0,good
2023-04-30T22:00,8.4,12.3,57.6,24.0,256.0,good
2023-04-30T23:00,6.3,9.1,66.9,14.0,288.0,good
